Time,Theta_Numerical,Theta_Analytical,Difference
6.680000,-0.008272,-0.008328,0.000055
6.690000,-0.009196,-0.009250,0.000054
6.700000,-0.010116,-0.010168,0.000052
6.710000,-0.011030,-0.011080,0.000050
6.720000,-0.011938,-0.011986,0.000048
6.730000,-0.012841,-0.012887,0.000046
6.740000,-0.013738,-0.013782,0.000044
6.750000,-0.014628,-0.014670,0.000042
6.760000,-0.015512,-0.015552,0.000040
6.770000,-0.016389,-0.016426,0.000038
6.780000,-0.017258,-0.017294,0.000035
6.790000,-0.018121,-0.018154,0.000033
6.800000,-0.018976,-0.019007,0.000031
6.810000,-0.019823,-0.019852,0.000029
6.820000,-0.020662,-0.020688,0.000027
6.830000,-0.021492,-0.021517,0.000024
6.840000,-0.022315,-0.022337,0.000022
6.850000,-0.023128,-0.023148,0.000020
6.860000,-0.023933,-0.023951,0.000018
6.870000,-0.024729,-0.024744,0.000015
6.880000,-0.025516,-0.025528,0.000013
6.890000,-0.026293,-0.026303,0.000011
6.900000,-0.027060,-0.027069,0.000008
6.910000,-0.027818,-0.027824,0.000006
6.920000,-0.028567,-0.028570,0.000004
6.930000,-0.029305,-0.029306,0.000001
6.940000,-0.030033,-0.030032,0.000001
6.950000,-0.030751,-0.030747,0.000003
6.960000,-0.031458,-0.031453,0.000005
6.970000,-0.032155,-0.032147,0.000008
6.980000,-0.032841,-0.032831,0.000010
6.990000,-0.033517,-0.033505,0.000012
7.000000,-0.034182,-0.034167,0.000014
7.010000,-0.034836,-0.034819,0.000017
7.020000,-0.035479,-0.035460,0.000019
7.030000,-0.036111,-0.036090,0.000021
7.040000,-0.036732,-0.036709,0.000023
7.050000,-0.037342,-0.037317,0.000025
7.060000,-0.037941,-0.037914,0.000027
7.070000,-0.038528,-0.038499,0.000029
7.080000,-0.039105,-0.039073,0.000031
7.090000,-0.039670,-0.039636,0.000033
7.100000,-0.040223,-0.040188,0.000035
7.110000,-0.040766,-0.040729,0.000037
7.120000,-0.041297,-0.041258,0.000039
7.130000,-0.041817,-0.041776,0.000041
7.140000,-0.042325,-0.042283,0.000043
7.150000,-0.042823,-0.042778,0.000045
7.160000,-0.043309,-0.043262,0.000046
7.170000,-0.043784,-0.043736,0.000048
7.180000,-0.044247,-0.044198,0.000050
7.190000,-0.044700,-0.044648,0.000051
7.200000,-0.045141,-0.045088,0.000053
7.210000,-0.045571,-0.045517,0.000054
7.220000,-0.045990,-0.045935,0.000056
7.230000,-0.046399,-0.046341,0.000057
7.240000,-0.046796,-0.046737,0.000059
7.250000,-0.047183,-0.047123,0.000060
7.260000,-0.047558,-0.047497,0.000061
7.270000,-0.047924,-0.047861,0.000063
7.280000,-0.048278,-0.048214,0.000064
7.290000,-0.048622,-0.048557,0.000065
7.300000,-0.048956,-0.048890,0.000066
7.310000,-0.049279,-0.049212,0.000067
7.320000,-0.049593,-0.049525,0.000068
7.330000,-0.049896,-0.049827,0.000069
7.340000,-0.050189,-0.050119,0.000070
7.350000,-0.050472,-0.050402,0.000071
7.360000,-0.050746,-0.050674,0.000071
7.370000,-0.051010,-0.050937,0.000072
7.380000,-0.051264,-0.051191,0.000073
7.390000,-0.051509,-0.051436,0.000073
7.400000,-0.051745,-0.051671,0.000074
7.410000,-0.051971,-0.051897,0.000075
7.420000,-0.052189,-0.052114,0.000075
7.430000,-0.052398,-0.052322,0.000075
7.440000,-0.052598,-0.052522,0.000076
7.450000,-0.052789,-0.052713,0.000076
7.460000,-0.052972,-0.052896,0.000076
7.470000,-0.053147,-0.053070,0.000077
7.480000,-0.053313,-0.053236,0.000077
7.490000,-0.053471,-0.053395,0.000077
7.500000,-0.053622,-0.053545,0.000077
7.510000,-0.053765,-0.053688,0.000077
7.520000,-0.053900,-0.053823,0.000077
7.530000,-0.054028,-0.053951,0.000077
7.540000,-0.054148,-0.054071,0.000077
7.550000,-0.054261,-0.054185,0.000076
7.560000,-0.054367,-0.054291,0.000076
7.570000,-0.054466,-0.054390,0.000076
7.580000,-0.054559,-0.054483,0.000076
7.590000,-0.054645,-0.054570,0.000075
7.600000,-0.054724,-0.054649,0.000075
7.610000,-0.054797,-0.054723,0.000074
7.620000,-0.054864,-0.054790,0.000074
7.630000,-0.054925,-0.054851,0.000073
7.640000,-0.054979,-0.054907,0.000073
7.650000,-0.055028,-0.054956,0.000072
7.660000,-0.055072,-0.055000,0.000071
7.670000,-0.055110,-0.055039,0.000071
7.680000,-0.055142,-0.055072,0.000070
7.690000,-0.055169,-0.055100,0.000069
7.700000,-0.055191,-0.055123,0.000068
7.710000,-0.055208,-0.055140,0.000067
7.720000,-0.055219,-0.055153,0.000066
7.730000,-0.055226,-0.055161,0.000066
7.740000,-0.055229,-0.055164,0.000065
7.750000,-0.055226,-0.055163,0.000064
7.760000,-0.055220,-0.055157,0.000063
7.770000,-0.055208,-0.055147,0.000061
7.780000,-0.055193,-0.055132,0.000060
7.790000,-0.055173,-0.055114,0.000059
7.800000,-0.055149,-0.055091,0.000058
7.810000,-0.055121,-0.055064,0.000057
7.820000,-0.055089,-0.055033,0.000056
7.830000,-0.055053,-0.054999,0.000055
7.840000,-0.055014,-0.054960,0.000053
7.850000,-0.054970,-0.054918,0.000052
7.860000,-0.054923,-0.054872,0.000051
7.870000,-0.054872,-0.054823,0.000050
7.880000,-0.054818,-0.054770,0.000048
7.890000,-0.054760,-0.054713,0.000047
7.900000,-0.054699,-0.054654,0.000046
7.910000,-0.054635,-0.054590,0.000044
7.920000,-0.054567,-0.054524,0.000043
7.930000,-0.054496,-0.054454,0.000042
7.940000,-0.054421,-0.054381,0.000040
7.950000,-0.054343,-0.054304,0.000039
7.960000,-0.054262,-0.054225,0.000038
7.970000,-0.054178,-0.054142,0.000036
7.980000,-0.054091,-0.054056,0.000035
7.990000,-0.054000,-0.053967,0.000034
8.000000,-0.053907,-0.053875,0.000032
8.010000,-0.053810,-0.053779,0.000031
8.020000,-0.053710,-0.053681,0.000029
8.030000,-0.053607,-0.053579,0.000028
8.040000,-0.053501,-0.053474,0.000027
8.050000,-0.053391,-0.053366,0.000025
8.060000,-0.053279,-0.053255,0.000024
8.070000,-0.053163,-0.053140,0.000023
8.080000,-0.053044,-0.053023,0.000021
8.090000,-0.052922,-0.052902,0.000020
8.100000,-0.052796,-0.052778,0.000019
8.110000,-0.052667,-0.052650,0.000017
8.120000,-0.052535,-0.052519,0.000016
8.130000,-0.052400,-0.052385,0.000015
8.140000,-0.052261,-0.052247,0.000014
8.150000,-0.052119,-0.052106,0.000012
8.160000,-0.051973,-0.051962,0.000011
8.170000,-0.051823,-0.051813,0.000010
8.180000,-0.051670,-0.051662,0.000009
8.190000,-0.051514,-0.051506,0.000007
8.200000,-0.051353,-0.051347,0.000006
8.210000,-0.051189,-0.051184,0.000005
8.220000,-0.051021,-0.051017,0.000004
8.230000,-0.050849,-0.050846,0.000003
8.240000,-0.050673,-0.050671,0.000002
8.250000,-0.050493,-0.050492,0.000001
8.260000,-0.050308,-0.050309,0.000000
8.270000,-0.050120,-0.050121,0.000001
8.280000,-0.049927,-0.049929,0.000002
8.290000,-0.049730,-0.049733,0.000003
8.300000,-0.049529,-0.049532,0.000004
8.310000,-0.049323,-0.049327,0.000005
8.320000,-0.049112,-0.049117,0.000006
8.330000,-0.048896,-0.048903,0.000006
8.340000,-0.048676,-0.048683,0.000007
8.350000,-0.048451,-0.048459,0.000008
8.360000,-0.048221,-0.048229,0.000009
8.370000,-0.047986,-0.047995,0.000009
8.380000,-0.047745,-0.047755,0.000010
8.390000,-0.047500,-0.047510,0.000011
8.400000,-0.047249,-0.047260,0.000011
8.410000,-0.046993,-0.047004,0.000012
8.420000,-0.046731,-0.046743,0.000012
8.430000,-0.046463,-0.046476,0.000013
8.440000,-0.046190,-0.046204,0.000013
8.450000,-0.045911,-0.045925,0.000014
8.460000,-0.045627,-0.045641,0.000014
8.470000,-0.045336,-0.045351,0.000015
8.480000,-0.045039,-0.045054,0.000015
8.490000,-0.044736,-0.044752,0.000015
8.500000,-0.044427,-0.044443,0.000015
8.510000,-0.044112,-0.044128,0.000016
8.520000,-0.043790,-0.043806,0.000016
8.530000,-0.043462,-0.043478,0.000016
8.540000,-0.043127,-0.043144,0.000016
8.550000,-0.042786,-0.042802,0.000016
8.560000,-0.042438,-0.042454,0.000017
8.570000,-0.042083,-0.042100,0.000017
8.580000,-0.041721,-0.041738,0.000017
8.590000,-0.041353,-0.041370,0.000017
8.600000,-0.040977,-0.040994,0.000017
8.610000,-0.040595,-0.040612,0.000017
8.620000,-0.040205,-0.040222,0.000017
8.630000,-0.039809,-0.039825,0.000017
8.640000,-0.039405,-0.039421,0.000016
8.650000,-0.038993,-0.039010,0.000016
8.660000,-0.038575,-0.038591,0.000016
8.670000,-0.038149,-0.038165,0.000016
8.680000,-0.037716,-0.037732,0.000016
8.690000,-0.037275,-0.037291,0.000015
8.700000,-0.036827,-0.036842,0.000015
8.710000,-0.036372,-0.036387,0.000015
8.720000,-0.035909,-0.035923,0.000015
8.730000,-0.035438,-0.035452,0.000014
8.740000,-0.034960,-0.034974,0.000014
8.750000,-0.034474,-0.034488,0.000014
8.760000,-0.033981,-0.033994,0.000013
8.770000,-0.033480,-0.033493,0.000013
8.780000,-0.032971,-0.032984,0.000012
8.790000,-0.032455,-0.032467,0.000012
8.800000,-0.031931,-0.031943,0.000012
8.810000,-0.031400,-0.031411,0.000011
8.820000,-0.030861,-0.030872,0.000011
8.830000,-0.030315,-0.030325,0.000010
8.840000,-0.029761,-0.029770,0.000010
8.850000,-0.029199,-0.029208,0.000009
8.860000,-0.028630,-0.028639,0.000009
8.870000,-0.028054,-0.028062,0.000008
8.880000,-0.027470,-0.027478,0.000008
8.890000,-0.026879,-0.026886,0.000007
8.900000,-0.026280,-0.026287,0.000006
8.910000,-0.025675,-0.025681,0.000006
8.920000,-0.025062,-0.025067,0.000005
8.930000,-0.024442,-0.024447,0.000005
8.940000,-0.023815,-0.023819,0.000004
8.950000,-0.023181,-0.023184,0.000004
8.960000,-0.022540,-0.022543,0.000003
8.970000,-0.021892,-0.021894,0.000002
8.980000,-0.021237,-0.021239,0.000002
8.990000,-0.020576,-0.020577,0.000001
9.000000,-0.019908,-0.019909,0.000001
9.010000,-0.019234,-0.019234,0.000000
9.020000,-0.018554,-0.018553,0.000000
9.030000,-0.017867,-0.017866,0.000001
9.040000,-0.017174,-0.017172,0.000002
9.050000,-0.016475,-0.016473,0.000002
9.060000,-0.015770,-0.015767,0.000003
9.070000,-0.015059,-0.015056,0.000003
9.080000,-0.014343,-0.014339,0.000004
9.090000,-0.013621,-0.013617,0.000004
9.100000,-0.012894,-0.012889,0.000005
9.110000,-0.012162,-0.012156,0.000006
9.120000,-0.011425,-0.011419,0.000006
9.130000,-0.010682,-0.010676,0.000007
9.140000,-0.009935,-0.009928,0.000007
9.150000,-0.009183,-0.009176,0.000008
9.160000,-0.008427,-0.008419,0.000008
9.170000,-0.007667,-0.007658,0.000009
9.180000,-0.006902,-0.006893,0.000009
9.190000,-0.006133,-0.006124,0.000009
9.200000,-0.005361,-0.005351,0.000010
9.210000,-0.004585,-0.004575,0.000010
9.220000,-0.003806,-0.003795,0.000011
9.230000,-0.003023,-0.003012,0.000011
9.240000,-0.002237,-0.002226,0.000012
9.250000,-0.001449,-0.001437,0.000012
9.260000,-0.000657,-0.000645,0.000012
9.270000,0.000136,0.000149,0.000013
9.280000,0.000933,0.000946,0.000013
9.290000,0.001731,0.001744,0.000013
9.300000,0.002531,0.002544,0.000014
9.310000,0.003333,0.003347,0.000014
9.320000,0.004136,0.004150,0.000014
9.330000,0.004940,0.004955,0.000015
9.340000,0.005746,0.005761,0.000015
9.350000,0.006552,0.006567,0.000015
9.360000,0.007360,0.007375,0.000015
9.370000,0.008167,0.008183,0.000015
9.380000,0.008975,0.008991,0.000016
9.390000,0.009783,0.009799,0.000016
9.400000,0.010591,0.010607,0.000016
9.410000,0.011398,0.011414,0.000016
9.420000,0.012205,0.012221,0.000016
9.430000,0.013011,0.013027,0.000016
9.440000,0.013815,0.013832,0.000016
9.450000,0.014619,0.014635,0.000017
9.460000,0.015421,0.015438,0.000017
9.470000,0.016221,0.016238,0.000017
9.480000,0.017020,0.017037,0.000017
9.490000,0.017816,0.017833,0.000017
9.500000,0.018610,0.018627,0.000017
9.510000,0.019402,0.019419,0.000017
9.520000,0.020191,0.020207,0.000017
9.530000,0.020977,0.020993,0.000016
9.540000,0.021759,0.021776,0.000016
9.550000,0.022538,0.022555,0.000016
9.560000,0.023314,0.023330,0.000016
9.570000,0.024086,0.024102,0.000016
9.580000,0.024854,0.024869,0.000016
9.590000,0.025617,0.025633,0.000016
9.600000,0.026376,0.026392,0.000016
9.610000,0.027131,0.027146,0.000015
9.620000,0.027881,0.027896,0.000015
9.630000,0.028625,0.028640,0.000015
9.640000,0.029365,0.029379,0.000015
9.650000,0.030099,0.030113,0.000014
9.660000,0.030827,0.030841,0.000014
9.670000,0.031550,0.031564,0.000014
9.680000,0.032267,0.032280,0.000013
9.690000,0.032977,0.032991,0.000013
9.700000,0.033682,0.033694,0.000013
9.710000,0.034379,0.034392,0.000012
9.720000,0.035071,0.035083,0.000012
9.730000,0.035755,0.035766,0.000012
9.740000,0.036432,0.036443,0.000011
9.750000,0.037102,0.037113,0.000011
9.760000,0.037765,0.037775,0.000010
9.770000,0.038420,0.038430,0.000010
9.780000,0.039068,0.039077,0.000009
9.790000,0.039707,0.039716,0.000009
9.800000,0.040339,0.040347,0.000008
9.810000,0.040963,0.040971,0.000008
9.820000,0.041578,0.041585,0.000007
9.830000,0.042185,0.042192,0.000007
9.840000,0.042784,0.042790,0.000006
9.850000,0.043374,0.043379,0.000005
9.860000,0.043955,0.043960,0.000005
9.870000,0.044528,0.044532,0.000004
9.880000,0.045091,0.045094,0.000003
9.890000,0.045645,0.045648,0.000003
9.900000,0.046190,0.046192,0.000002
9.910000,0.046726,0.046727,0.000001
9.920000,0.047252,0.047253,0.000001
9.930000,0.047769,0.047769,0.000000
9.940000,0.048276,0.048275,0.000001
9.950000,0.048774,0.048772,0.000001
9.960000,0.049261,0.049259,0.000002
9.970000,0.049739,0.049736,0.000003
9.980000,0.050207,0.050203,0.000004
9.990000,0.050665,0.050660,0.000005
10.000000,0.051113,0.051107,0.000005
10.010000,0.051550,0.051544,0.000006
10.020000,0.051978,0.051971,0.000007
10.030000,0.052395,0.052387,0.000008
10.040000,0.052802,0.052793,0.000009
10.050000,0.053198,0.053189,0.000010
10.060000,0.053584,0.053574,0.000011
10.070000,0.053960,0.053949,0.000011
10.080000,0.054325,0.054313,0.000012
10.090000,0.054680,0.054667,0.000013
10.100000,0.055024,0.055010,0.000014
10.110000,0.055358,0.055343,0.000015
10.120000,0.055681,0.055665,0.000016
10.130000,0.055994,0.055977,0.000017
10.140000,0.056296,0.056278,0.000018
10.150000,0.056587,0.056568,0.000019
10.160000,0.056868,0.056848,0.000020
10.170000,0.057138,0.057117,0.000021
10.180000,0.057397,0.057376,0.000022
10.190000,0.057646,0.057624,0.000023
10.200000,0.057885,0.057861,0.000024
10.210000,0.058113,0.058088,0.000025
10.220000,0.058330,0.058304,0.000026
10.230000,0.058537,0.058510,0.000027
10.240000,0.058733,0.058705,0.000028
10.250000,0.058919,0.058890,0.000029
10.260000,0.059094,0.059064,0.000030
10.270000,0.059259,0.059228,0.000031
10.280000,0.059414,0.059382,0.000032
10.290000,0.059558,0.059525,0.000033
10.300000,0.059692,0.059658,0.000034
10.310000,0.059816,0.059781,0.000035
10.320000,0.059930,0.059894,0.000036
10.330000,0.060033,0.059997,0.000037
10.340000,0.060127,0.060089,0.000038
10.350000,0.060210,0.060171,0.000039
10.360000,0.060284,0.060244,0.000040
10.370000,0.060347,0.060307,0.000041
10.380000,0.060401,0.060359,0.000042
10.390000,0.060445,0.060402,0.000043
10.400000,0.060479,0.060436,0.000043
10.410000,0.060504,0.060460,0.000044
10.420000,0.060519,0.060474,0.000045
10.430000,0.060525,0.060478,0.000046
10.440000,0.060521,0.060474,0.000047
10.450000,0.060508,0.060460,0.000048
10.460000,0.060485,0.060437,0.000049
10.470000,0.060454,0.060404,0.000050
10.480000,0.060413,0.060363,0.000050
10.490000,0.060364,0.060312,0.000051
10.500000,0.060305,0.060253,0.000052
10.510000,0.060238,0.060185,0.000053
10.520000,0.060161,0.060108,0.000053
10.530000,0.060077,0.060022,0.000054
10.540000,0.059983,0.059928,0.000055
10.550000,0.059881,0.059826,0.000056
10.560000,0.059771,0.059715,0.000056
10.570000,0.059653,0.059596,0.000057
10.580000,0.059526,0.059468,0.000057
10.590000,0.059391,0.059333,0.000058
10.600000,0.059248,0.059189,0.000059
10.610000,0.059097,0.059038,0.000059
10.620000,0.058938,0.058879,0.000060
10.630000,0.058772,0.058712,0.000060
10.640000,0.058598,0.058537,0.000061
10.650000,0.058416,0.058355,0.000061
10.660000,0.058227,0.058165,0.000061
10.670000,0.058030,0.057968,0.000062
10.680000,0.057826,0.057764,0.000062
10.690000,0.057615,0.057553,0.000062
10.700000,0.057397,0.057334,0.000063
10.710000,0.057171,0.057109,0.000063
10.720000,0.056939,0.056876,0.000063
10.730000,0.056700,0.056637,0.000063
10.740000,0.056454,0.056391,0.000063
10.750000,0.056202,0.056138,0.000063
10.760000,0.055943,0.055879,0.000064
10.770000,0.055677,0.055614,0.000064
10.780000,0.055405,0.055342,0.000064
10.790000,0.055127,0.055064,0.000064
10.800000,0.054843,0.054779,0.000063
10.810000,0.054552,0.054488,0.000063
10.820000,0.054255,0.054192,0.000063
10.830000,0.053952,0.053889,0.000063
10.840000,0.053644,0.053581,0.000063
10.850000,0.053329,0.053266,0.000063
10.860000,0.053009,0.052946,0.000062
10.870000,0.052683,0.052621,0.000062
10.880000,0.052351,0.052290,0.000062
10.890000,0.052014,0.051953,0.000061
10.900000,0.051672,0.051611,0.000061
10.910000,0.051324,0.051263,0.000060
10.920000,0.050970,0.050910,0.000060
10.930000,0.050612,0.050552,0.000059
10.940000,0.050248,0.050189,0.000059
10.950000,0.049879,0.049821,0.000058
10.960000,0.049505,0.049448,0.000058
10.970000,0.049126,0.049069,0.000057
10.980000,0.048742,0.048686,0.000056
10.990000,0.048354,0.048298,0.000056
11.000000,0.047960,0.047905,0.000055
11.010000,0.047562,0.047508,0.000054
11.020000,0.047159,0.047106,0.000053
11.030000,0.046751,0.046699,0.000052
11.040000,0.046339,0.046288,0.000051
11.050000,0.045922,0.045872,0.000051
11.060000,0.045501,0.045451,0.000050
11.070000,0.045075,0.045027,0.000049
11.080000,0.044645,0.044598,0.000048
11.090000,0.044211,0.044164,0.000047
11.100000,0.043772,0.043726,0.000046
11.110000,0.043329,0.043284,0.000044
11.120000,0.042882,0.042838,0.000043
11.130000,0.042430,0.042388,0.000042
11.140000,0.041975,0.041934,0.000041
11.150000,0.041515,0.041475,0.000040
11.160000,0.041051,0.041013,0.000039
11.170000,0.040584,0.040546,0.000038
11.180000,0.040112,0.040076,0.000036
11.190000,0.039636,0.039601,0.000035
11.200000,0.039157,0.039123,0.000034
11.210000,0.038673,0.038641,0.000032
11.220000,0.038186,0.038154,0.000031
11.230000,0.037694,0.037665,0.000030
11.240000,0.037199,0.037171,0.000029
11.250000,0.036701,0.036673,0.000027
11.260000,0.036198,0.036172,0.000026
11.270000,0.035692,0.035667,0.000024
11.280000,0.035182,0.035159,0.000023
11.290000,0.034668,0.034647,0.000022
11.300000,0.034151,0.034131,0.000020
11.310000,0.033630,0.033611,0.000019
11.320000,0.033106,0.033088,0.000017
11.330000,0.032578,0.032562,0.000016
11.340000,0.032046,0.032031,0.000015
11.350000,0.031511,0.031498,0.000013
11.360000,0.030972,0.030961,0.000012
11.370000,0.030430,0.030420,0.000010
11.380000,0.029885,0.029876,0.000009
11.390000,0.029336,0.029328,0.000008
11.400000,0.028783,0.028777,0.000006
11.410000,0.028228,0.028223,0.000005
11.420000,0.027668,0.027665,0.000003
11.430000,0.027106,0.027104,0.000002
11.440000,0.026540,0.026539,0.000001
11.450000,0.025971,0.025972,0.000001
11.460000,0.025399,0.025401,0.000002
11.470000,0.024823,0.024826,0.000003
11.480000,0.024244,0.024249,0.000005
11.490000,0.023662,0.023668,0.000006
11.500000,0.023077,0.023084,0.000007
11.510000,0.022488,0.022497,0.000009
11.520000,0.021897,0.021906,0.000010
11.530000,0.021302,0.021313,0.000011
11.540000,0.020704,0.020716,0.000012
11.550000,0.020103,0.020117,0.000014
11.560000,0.019499,0.019514,0.000015
11.570000,0.018892,0.018909,0.000016
11.580000,0.018283,0.018300,0.000017
11.590000,0.017670,0.017688,0.000018
11.600000,0.017054,0.017074,0.000019
11.610000,0.016436,0.016456,0.000021
11.620000,0.015814,0.015836,0.000022
11.630000,0.015190,0.015213,0.000023
11.640000,0.014563,0.014587,0.000024
11.650000,0.013933,0.013958,0.000025
11.660000,0.013301,0.013327,0.000026
11.670000,0.012666,0.012693,0.000026
11.680000,0.012028,0.012056,0.000027
11.690000,0.011388,0.011416,0.000028
11.700000,0.010746,0.010775,0.000029
11.710000,0.010100,0.010130,0.000030
11.720000,0.009453,0.009483,0.000031
11.730000,0.008803,0.008834,0.000031
11.740000,0.008151,0.008183,0.000032
11.750000,0.007496,0.007529,0.000033
11.760000,0.006839,0.006873,0.000033
11.770000,0.006180,0.006214,0.000034
11.780000,0.005519,0.005554,0.000034
11.790000,0.004856,0.004891,0.000035
11.800000,0.004191,0.004227,0.000035
11.810000,0.003524,0.003560,0.000036
11.820000,0.002855,0.002892,0.000036
11.830000,0.002185,0.002221,0.000036
11.840000,0.001512,0.001549,0.000037
11.850000,0.000838,0.000875,0.000037
11.860000,0.000163,0.000200,0.000037
11.870000,-0.000514,-0.000477,0.000038
11.880000,-0.001193,-0.001155,0.000038
11.890000,-0.001873,-0.001835,0.000038
11.900000,-0.002554,-0.002516,0.000038
11.910000,-0.003236,-0.003198,0.000038
11.920000,-0.003920,-0.003882,0.000038
11.930000,-0.004604,-0.004567,0.000038
11.940000,-0.005290,-0.005252,0.000038
11.950000,-0.005976,-0.005939,0.000038
11.960000,-0.006664,-0.006626,0.000038
11.970000,-0.007351,-0.007314,0.000038
11.980000,-0.008040,-0.008002,0.000037
11.990000,-0.008729,-0.008692,0.000037
12.000000,-0.009418,-0.009381,0.000037
12.010000,-0.010108,-0.010071,0.000037
12.020000,-0.010797,-0.010761,0.000036
12.030000,-0.011487,-0.011452,0.000036
12.040000,-0.012177,-0.012142,0.000035
12.050000,-0.012867,-0.012832,0.000035
12.060000,-0.013557,-0.013522,0.000034
12.070000,-0.014246,-0.014212,0.000034
12.080000,-0.014935,-0.014902,0.000033
12.090000,-0.015623,-0.015591,0.000033
12.100000,-0.016311,-0.016279,0.000032
