# t   theta_analytical   theta   omega   theta_errors   omega_errors   energy
1.9600000000e-01  1.9870674707e+00  1.9870674707e+00  -8.3224298889e-02  1.5543122345e-15  4.8294701571e-15  1.9776817085e+00
1.9700000000e-01  1.9869842345e+00  1.9869842345e+00  -8.3248100428e-02  1.3322676296e-15  4.7600812181e-15  1.9775182971e+00
1.9800000000e-01  1.9869009746e+00  1.9869009746e+00  -8.3271482652e-02  1.1102230246e-15  4.6629367034e-15  1.9773548114e+00
1.9900000000e-01  1.9868176916e+00  1.9868176916e+00  -8.3294455486e-02  1.1102230246e-15  4.5935477644e-15  1.9771912531e+00
2.0000000000e-01  1.9867343859e+00  1.9867343859e+00  -8.3317028618e-02  1.3322676296e-15  4.4964032497e-15  1.9770276236e+00
2.0100000000e-01  1.9866510577e+00  1.9866510577e+00  -8.3339211509e-02  8.8817841970e-16  4.3992587351e-15  1.9768639247e+00
2.0200000000e-01  1.9865677076e+00  1.9865677076e+00  -8.3361013395e-02  4.4408920985e-16  4.3159920082e-15  1.9767001577e+00
2.0300000000e-01  1.9864843358e+00  1.9864843358e+00  -8.3382443291e-02  4.4408920985e-16  4.2466030692e-15  1.9765363241e+00
2.0400000000e-01  1.9864009428e+00  1.9864009428e+00  -8.3403510003e-02  2.2204460493e-16  4.1355807667e-15  1.9763724255e+00
2.0500000000e-01  1.9863175289e+00  1.9863175289e+00  -8.3424222123e-02  2.2204460493e-16  4.0661918277e-15  1.9762084633e+00
2.0600000000e-01  1.9862340945e+00  1.9862340945e+00  -8.3444588045e-02  2.2204460493e-16  3.9551695252e-15  1.9760444387e+00
2.0700000000e-01  1.9861506399e+00  1.9861506399e+00  -8.3464615960e-02  2.2204460493e-16  3.8996583740e-15  1.9758803532e+00
2.0800000000e-01  1.9860671654e+00  1.9860671654e+00  -8.3484313868e-02  2.2204460493e-16  3.8302694350e-15  1.9757162080e+00
2.0900000000e-01  1.9859836713e+00  1.9859836713e+00  -8.3503689578e-02  2.2204460493e-16  3.7747582837e-15  1.9755520045e+00
2.1000000000e-01  1.9859001581e+00  1.9859001581e+00  -8.3522750714e-02  2.2204460493e-16  3.6914915569e-15  1.9753877439e+00
2.1100000000e-01  1.9858166259e+00  1.9858166259e+00  -8.3541504720e-02  2.2204460493e-16  3.5943470422e-15  1.9752234274e+00
2.1200000000e-01  1.9857330752e+00  1.9857330752e+00  -8.3559958865e-02  0.0000000000e+00  3.5665914666e-15  1.9750590563e+00
2.1300000000e-01  1.9856495061e+00  1.9856495061e+00  -8.3578120244e-02  2.2204460493e-16  3.4972025276e-15  1.9748946317e+00
2.1400000000e-01  1.9855659190e+00  1.9855659190e+00  -8.3595995786e-02  4.4408920985e-16  3.4416913763e-15  1.9747301547e+00
2.1500000000e-01  1.9854823142e+00  1.9854823142e+00  -8.3613592254e-02  6.6613381478e-16  3.3861802251e-15  1.9745656264e+00
2.1600000000e-01  1.9853986919e+00  1.9853986919e+00  -8.3630916253e-02  4.4408920985e-16  3.3167912861e-15  1.9744010480e+00
2.1700000000e-01  1.9853150525e+00  1.9853150525e+00  -8.3647974231e-02  6.6613381478e-16  3.2196467714e-15  1.9742364206e+00
2.1800000000e-01  1.9852313961e+00  1.9852313961e+00  -8.3664772484e-02  4.4408920985e-16  3.1502578324e-15  1.9740717451e+00
2.1900000000e-01  1.9851477230e+00  1.9851477230e+00  -8.3681317157e-02  6.6613381478e-16  3.0669911055e-15  1.9739070225e+00
2.2000000000e-01  1.9850640335e+00  1.9850640335e+00  -8.3697614253e-02  2.2204460493e-16  2.9976021665e-15  1.9737422539e+00
2.2100000000e-01  1.9849803279e+00  1.9849803279e+00  -8.3713669630e-02  6.6613381478e-16  2.9420910153e-15  1.9735774402e+00
2.2200000000e-01  1.9848966063e+00  1.9848966063e+00  -8.3729489010e-02  6.6613381478e-16  2.8865798640e-15  1.9734125824e+00
2.2300000000e-01  1.9848128690e+00  1.9848128690e+00  -8.3745077978e-02  4.4408920985e-16  2.8171909250e-15  1.9732476814e+00
2.2400000000e-01  1.9847291162e+00  1.9847291162e+00  -8.3760441988e-02  4.4408920985e-16  2.7478019859e-15  1.9730827381e+00
2.2500000000e-01  1.9846453481e+00  1.9846453481e+00  -8.3775586365e-02  4.4408920985e-16  2.6645352591e-15  1.9729177534e+00
2.2600000000e-01  1.9845615651e+00  1.9845615651e+00  -8.3790516307e-02  0.0000000000e+00  2.6090241079e-15  1.9727527281e+00
2.2700000000e-01  1.9844777672e+00  1.9844777672e+00  -8.3805236891e-02  2.2204460493e-16  2.5812685323e-15  1.9725876631e+00
2.2800000000e-01  1.9843939547e+00  1.9843939547e+00  -8.3819753072e-02  4.4408920985e-16  2.5396351688e-15  1.9724225592e+00
2.2900000000e-01  1.9843101277e+00  1.9843101277e+00  -8.3834069691e-02  6.6613381478e-16  2.4841240176e-15  1.9722574172e+00
2.3000000000e-01  1.9842262866e+00  1.9842262866e+00  -8.3848191471e-02  6.6613381478e-16  2.4702462298e-15  1.9720922378e+00
2.3100000000e-01  1.9841424314e+00  1.9841424314e+00  -8.3862123026e-02  6.6613381478e-16  2.4008572908e-15  1.9719270219e+00
2.3200000000e-01  1.9840585624e+00  1.9840585624e+00  -8.3875868861e-02  6.6613381478e-16  2.3453461395e-15  1.9717617702e+00
2.3300000000e-01  1.9839746798e+00  1.9839746798e+00  -8.3889433372e-02  6.6613381478e-16  2.2898349883e-15  1.9715964835e+00
2.3400000000e-01  1.9838907836e+00  1.9838907836e+00  -8.3902820855e-02  4.4408920985e-16  2.2343238371e-15  1.9714311623e+00
2.3500000000e-01  1.9838068742e+00  1.9838068742e+00  -8.3916035502e-02  6.6613381478e-16  2.1926904736e-15  1.9712658075e+00
2.3600000000e-01  1.9837229516e+00  1.9837229516e+00  -8.3929081407e-02  1.1102230246e-15  2.1510571102e-15  1.9711004197e+00
2.3700000000e-01  1.9836390161e+00  1.9836390161e+00  -8.3941962567e-02  1.5543122345e-15  2.1094237468e-15  1.9709349996e+00
2.3800000000e-01  1.9835550677e+00  1.9835550677e+00  -8.3954682884e-02  1.3322676296e-15  2.0400348077e-15  1.9707695477e+00
2.3900000000e-01  1.9834711067e+00  1.9834711067e+00  -8.3967246170e-02  1.3322676296e-15  2.0261570199e-15  1.9706040649e+00
2.4000000000e-01  1.9833871333e+00  1.9833871333e+00  -8.3979656145e-02  1.7763568394e-15  1.9845236565e-15  1.9704385516e+00
2.4100000000e-01  1.9833031475e+00  1.9833031475e+00  -8.3991916443e-02  1.5543122345e-15  1.9567680809e-15  1.9702730084e+00
2.4200000000e-01  1.9832191495e+00  1.9832191495e+00  -8.4004030610e-02  1.1102230246e-15  1.9290125053e-15  1.9701074360e+00
2.4300000000e-01  1.9831351395e+00  1.9831351395e+00  -8.4016002110e-02  8.8817841970e-16  1.9151347175e-15  1.9699418350e+00
2.4400000000e-01  1.9830511175e+00  1.9830511175e+00  -8.4027834325e-02  4.4408920985e-16  1.9012569297e-15  1.9697762059e+00
2.4500000000e-01  1.9829670838e+00  1.9829670838e+00  -8.4039530558e-02  8.8817841970e-16  1.8318679906e-15  1.9696105492e+00
2.4600000000e-01  1.9828830385e+00  1.9828830385e+00  -8.4051094033e-02  6.6613381478e-16  1.8041124150e-15  1.9694448654e+00
2.4700000000e-01  1.9827989817e+00  1.9827989817e+00  -8.4062527898e-02  6.6613381478e-16  1.7763568394e-15  1.9692791552e+00
2.4800000000e-01  1.9827149135e+00  1.9827149135e+00  -8.4073835227e-02  6.6613381478e-16  1.7763568394e-15  1.9691134190e+00
2.4900000000e-01  1.9826308341e+00  1.9826308341e+00  -8.4085019022e-02  2.2204460493e-16  1.7902346272e-15  1.9689476573e+00
2.5000000000e-01  1.9825467435e+00  1.9825467435e+00  -8.4096082214e-02  2.2204460493e-16  1.7902346272e-15  1.9687818706e+00
2.5100000000e-01  1.9824626419e+00  1.9824626419e+00  -8.4107027664e-02  0.0000000000e+00  1.7347234760e-15  1.9686160594e+00
2.5200000000e-01  1.9823785295e+00  1.9823785295e+00  -8.4117858168e-02  0.0000000000e+00  1.6930901126e-15  1.9684502241e+00
2.5300000000e-01  1.9822944063e+00  1.9822944063e+00  -8.4128576453e-02  4.4408920985e-16  1.6514567491e-15  1.9682843652e+00
2.5400000000e-01  1.9822102724e+00  1.9822102724e+00  -8.4139185185e-02  2.2204460493e-16  1.6375789613e-15  1.9681184832e+00
2.5500000000e-01  1.9821261279e+00  1.9821261279e+00  -8.4149686964e-02  4.4408920985e-16  1.5959455979e-15  1.9679525784e+00
2.5600000000e-01  1.9820419730e+00  1.9820419730e+00  -8.4160084330e-02  4.4408920985e-16  1.5820678101e-15  1.9677866513e+00
2.5700000000e-01  1.9819578078e+00  1.9819578078e+00  -8.4170379765e-02  0.0000000000e+00  1.5404344467e-15  1.9676207024e+00
2.5800000000e-01  1.9818736323e+00  1.9818736323e+00  -8.4180575691e-02  2.2204460493e-16  1.5543122345e-15  1.9674547319e+00
2.5900000000e-01  1.9817894467e+00  1.9817894467e+00  -8.4190674471e-02  0.0000000000e+00  1.5265566589e-15  1.9672887403e+00
2.6000000000e-01  1.9817052510e+00  1.9817052510e+00  -8.4200678416e-02  4.4408920985e-16  1.4988010832e-15  1.9671227280e+00
2.6100000000e-01  1.9816210454e+00  1.9816210454e+00  -8.4210589781e-02  8.8817841970e-16  1.4571677198e-15  1.9669566954e+00
2.6200000000e-01  1.9815368298e+00  1.9815368298e+00  -8.4220410767e-02  8.8817841970e-16  1.4294121442e-15  1.9667906428e+00
2.6300000000e-01  1.9814526046e+00  1.9814526046e+00  -8.4230143525e-02  8.8817841970e-16  1.4155343564e-15  1.9666245706e+00
2.6400000000e-01  1.9813683696e+00  1.9813683696e+00  -8.4239790154e-02  8.8817841970e-16  1.3877787808e-15  1.9664584791e+00
2.6500000000e-01  1.9812841250e+00  1.9812841250e+00  -8.4249352704e-02  8.8817841970e-16  1.3877787808e-15  1.9662923687e+00
2.6600000000e-01  1.9811998709e+00  1.9811998709e+00  -8.4258833177e-02  8.8817841970e-16  1.3183898417e-15  1.9661262397e+00
2.6700000000e-01  1.9811156074e+00  1.9811156074e+00  -8.4268233528e-02  4.4408920985e-16  1.2767564783e-15  1.9659600925e+00
2.6800000000e-01  1.9810313345e+00  1.9810313345e+00  -8.4277555665e-02  2.2204460493e-16  1.2628786905e-15  1.9657939273e+00
2.6900000000e-01  1.9809470523e+00  1.9809470523e+00  -8.4286801453e-02  2.2204460493e-16  1.2073675393e-15  1.9656277444e+00
2.7000000000e-01  1.9808627609e+00  1.9808627609e+00  -8.4295972711e-02  8.8817841970e-16  1.1657341759e-15  1.9654615442e+00
2.7100000000e-01  1.9807784604e+00  1.9807784604e+00  -8.4305071217e-02  6.6613381478e-16  1.1241008124e-15  1.9652953270e+00
2.7200000000e-01  1.9806941508e+00  1.9806941508e+00  -8.4314098706e-02  8.8817841970e-16  1.0824674490e-15  1.9651290931e+00
2.7300000000e-01  1.9806098322e+00  1.9806098322e+00  -8.4323056874e-02  1.1102230246e-15  1.0408340856e-15  1.9649628426e+00
2.7400000000e-01  1.9805255047e+00  1.9805255047e+00  -8.4331947374e-02  1.3322676296e-15  1.0130785100e-15  1.9647965760e+00
2.7500000000e-01  1.9804411683e+00  1.9804411683e+00  -8.4340771822e-02  1.3322676296e-15  9.9920072216e-16  1.9646302935e+00
2.7600000000e-01  1.9803568232e+00  1.9803568232e+00  -8.4349531798e-02  1.3322676296e-15  9.7144514655e-16  1.9644639953e+00
2.7700000000e-01  1.9802724693e+00  1.9802724693e+00  -8.4358228841e-02  1.7763568394e-15  9.5756735874e-16  1.9642976817e+00
2.7800000000e-01  1.9801881067e+00  1.9801881067e+00  -8.4366864456e-02  1.5543122345e-15  9.5756735874e-16  1.9641313529e+00
2.7900000000e-01  1.9801037356e+00  1.9801037356e+00  -8.4375440114e-02  1.5543122345e-15  9.4368957093e-16  1.9639650092e+00
2.8000000000e-01  1.9800193559e+00  1.9800193559e+00  -8.4383957247e-02  1.1102230246e-15  9.1593399532e-16  1.9637986509e+00
2.8100000000e-01  1.9799349677e+00  1.9799349677e+00  -8.4392417259e-02  8.8817841970e-16  9.1593399532e-16  1.9636322781e+00
2.8200000000e-01  1.9798505710e+00  1.9798505710e+00  -8.4400821517e-02  8.8817841970e-16  9.0205620751e-16  1.9634658912e+00
2.8300000000e-01  1.9797661660e+00  1.9797661660e+00  -8.4409171356e-02  1.1102230246e-15  8.7430063189e-16  1.9632994902e+00
2.8400000000e-01  1.9796817527e+00  1.9796817527e+00  -8.4417468083e-02  6.6613381478e-16  8.3266726847e-16  1.9631330755e+00
2.8500000000e-01  1.9795973311e+00  1.9795973311e+00  -8.4425712970e-02  6.6613381478e-16  8.3266726847e-16  1.9629666472e+00
2.8600000000e-01  1.9795129013e+00  1.9795129013e+00  -8.4433907263e-02  4.4408920985e-16  8.1878948066e-16  1.9628002056e+00
2.8700000000e-01  1.9794284633e+00  1.9794284633e+00  -8.4442052176e-02  2.2204460493e-16  7.9103390505e-16  1.9626337508e+00
2.8800000000e-01  1.9793440172e+00  1.9793440172e+00  -8.4450148895e-02  4.4408920985e-16  7.7715611724e-16  1.9624672831e+00
2.8900000000e-01  1.9792595630e+00  1.9792595630e+00  -8.4458198580e-02  4.4408920985e-16  7.4940054162e-16  1.9623008026e+00
2.9000000000e-01  1.9791751008e+00  1.9791751008e+00  -8.4466202362e-02  2.2204460493e-16  7.3552275381e-16  1.9621343096e+00
2.9100000000e-01  1.9790906307e+00  1.9790906307e+00  -8.4474161346e-02  4.4408920985e-16  7.0776717820e-16  1.9619678041e+00
2.9200000000e-01  1.9790061525e+00  1.9790061525e+00  -8.4482076611e-02  8.8817841970e-16  7.0776717820e-16  1.9618012865e+00
2.9300000000e-01  1.9789216665e+00  1.9789216665e+00  -8.4489949210e-02  6.6613381478e-16  7.0776717820e-16  1.9616347569e+00
2.9400000000e-01  1.9788371726e+00  1.9788371726e+00  -8.4497780172e-02  8.8817841970e-16  6.9388939039e-16  1.9614682154e+00
2.9500000000e-01  1.9787526710e+00  1.9787526710e+00  -8.4505570504e-02  4.4408920985e-16  6.9388939039e-16  1.9613016622e+00
2.9600000000e-01  1.9786681615e+00  1.9786681615e+00  -8.4513321184e-02  8.8817841970e-16  6.8001160258e-16  1.9611350974e+00
2.9700000000e-01  1.9785836443e+00  1.9785836443e+00  -8.4521033174e-02  1.3322676296e-15  6.6613381478e-16  1.9609685213e+00
2.9800000000e-01  1.9784991195e+00  1.9784991195e+00  -8.4528707407e-02  1.3322676296e-15  6.5225602697e-16  1.9608019341e+00
2.9900000000e-01  1.9784145869e+00  1.9784145869e+00  -8.4536344797e-02  1.3322676296e-15  5.9674487574e-16  1.9606353357e+00
3.0000000000e-01  1.9783300468e+00  1.9783300468e+00  -8.4543946239e-02  1.1102230246e-15  5.8286708793e-16  1.9604687264e+00
3.0100000000e-01  1.9782454991e+00  1.9782454991e+00  -8.4551512602e-02  1.5543122345e-15  5.4123372450e-16  1.9603021064e+00
3.0200000000e-01  1.9781609438e+00  1.9781609438e+00  -8.4559044738e-02  1.1102230246e-15  5.2735593670e-16  1.9601354758e+00
3.0300000000e-01  1.9780763810e+00  1.9780763810e+00  -8.4566543479e-02  1.1102230246e-15  4.9960036108e-16  1.9599688346e+00
3.0400000000e-01  1.9779918107e+00  1.9779918107e+00  -8.4574009637e-02  8.8817841970e-16  4.9960036108e-16  1.9598021831e+00
3.0500000000e-01  1.9779072330e+00  1.9779072330e+00  -8.4581444003e-02  8.8817841970e-16  4.9960036108e-16  1.9596355214e+00
3.0600000000e-01  1.9778226478e+00  1.9778226478e+00  -8.4588847352e-02  8.8817841970e-16  4.8572257327e-16  1.9594688497e+00
3.0700000000e-01  1.9777380553e+00  1.9777380553e+00  -8.4596220441e-02  8.8817841970e-16  4.7184478547e-16  1.9593021679e+00
3.0800000000e-01  1.9776534554e+00  1.9776534554e+00  -8.4603564007e-02  1.1102230246e-15  4.3021142204e-16  1.9591354763e+00
3.0900000000e-01  1.9775688482e+00  1.9775688482e+00  -8.4610878772e-02  8.8817841970e-16  4.3021142204e-16  1.9589687750e+00
3.1000000000e-01  1.9774842336e+00  1.9774842336e+00  -8.4618165440e-02  8.8817841970e-16  4.3021142204e-16  1.9588020641e+00
3.1100000000e-01  1.9773996118e+00  1.9773996118e+00  -8.4625424698e-02  6.6613381478e-16  3.7470027081e-16  1.9586353437e+00
3.1200000000e-01  1.9773149828e+00  1.9773149828e+00  -8.4632657219e-02  1.1102230246e-15  3.7470027081e-16  1.9584686139e+00
3.1300000000e-01  1.9772303465e+00  1.9772303465e+00  -8.4639863659e-02  1.1102230246e-15  3.4694469520e-16  1.9583018749e+00
3.1400000000e-01  1.9771457031e+00  1.9771457031e+00  -8.4647044657e-02  1.5543122345e-15  3.1918911958e-16  1.9581351267e+00
3.1500000000e-01  1.9770610525e+00  1.9770610525e+00  -8.4654200840e-02  1.9984014443e-15  2.9143354396e-16  1.9579683694e+00
3.1600000000e-01  1.9769763947e+00  1.9769763947e+00  -8.4661332818e-02  2.2204460493e-15  2.9143354396e-16  1.9578016032e+00
3.1700000000e-01  1.9768917298e+00  1.9768917298e+00  -8.4668441188e-02  2.2204460493e-15  2.7755575616e-16  1.9576348281e+00
3.1800000000e-01  1.9768070578e+00  1.9768070578e+00  -8.4675526534e-02  1.7763568394e-15  2.4980018054e-16  1.9574680443e+00
3.1900000000e-01  1.9767223788e+00  1.9767223788e+00  -8.4682589423e-02  1.7763568394e-15  2.2204460493e-16  1.9573012518e+00
3.2000000000e-01  1.9766376926e+00  1.9766376926e+00  -8.4689630413e-02  1.9984014443e-15  2.0816681712e-16  1.9571344507e+00
3.2100000000e-01  1.9765529995e+00  1.9765529995e+00  -8.4696650045e-02  2.4424906542e-15  1.9428902931e-16  1.9569676412e+00
3.2200000000e-01  1.9764682993e+00  1.9764682993e+00  -8.4703648850e-02  2.4424906542e-15  2.0816681712e-16  1.9568008232e+00
3.2300000000e-01  1.9763835922e+00  1.9763835922e+00  -8.4710627345e-02  2.4424906542e-15  2.0816681712e-16  1.9566339970e+00
3.2400000000e-01  1.9762988781e+00  1.9762988781e+00  -8.4717586037e-02  3.1086244690e-15  1.9428902931e-16  1.9564671625e+00
3.2500000000e-01  1.9762141570e+00  1.9762141570e+00  -8.4724525419e-02  3.1086244690e-15  2.0816681712e-16  1.9563003199e+00
3.2600000000e-01  1.9761294291e+00  1.9761294291e+00  -8.4731445974e-02  3.5527136788e-15  1.9428902931e-16  1.9561334692e+00
3.2700000000e-01  1.9760446942e+00  1.9760446942e+00  -8.4738348172e-02  3.5527136788e-15  1.9428902931e-16  1.9559666105e+00
3.2800000000e-01  1.9759599524e+00  1.9759599524e+00  -8.4745232474e-02  3.7747582837e-15  1.5265566589e-16  1.9557997439e+00
3.2900000000e-01  1.9758752037e+00  1.9758752037e+00  -8.4752099329e-02  3.1086244690e-15  1.1102230246e-16  1.9556328695e+00
3.3000000000e-01  1.9757904482e+00  1.9757904482e+00  -8.4758949175e-02  2.8865798640e-15  1.2490009027e-16  1.9554659873e+00
3.3100000000e-01  1.9757056858e+00  1.9757056858e+00  -8.4765782442e-02  3.1086244690e-15  1.1102230246e-16  1.9552990974e+00
3.3200000000e-01  1.9756209166e+00  1.9756209166e+00  -8.4772599548e-02  3.1086244690e-15  6.9388939039e-17  1.9551321999e+00
3.3300000000e-01  1.9755361406e+00  1.9755361406e+00  -8.4779400902e-02  3.3306690739e-15  5.5511151231e-17  1.9549652948e+00
3.3400000000e-01  1.9754513578e+00  1.9754513578e+00  -8.4786186902e-02  3.3306690739e-15  4.1633363423e-17  1.9547983823e+00
3.3500000000e-01  1.9753665682e+00  1.9753665682e+00  -8.4792957940e-02  3.3306690739e-15  4.1633363423e-17  1.9546314623e+00
3.3600000000e-01  1.9752817719e+00  1.9752817719e+00  -8.4799714396e-02  3.3306690739e-15  2.7755575616e-17  1.9544645350e+00
3.3700000000e-01  1.9751969688e+00  1.9751969688e+00  -8.4806456642e-02  3.3306690739e-15  0.0000000000e+00  1.9542976004e+00
3.3800000000e-01  1.9751121590e+00  1.9751121590e+00  -8.4813185041e-02  3.3306690739e-15  0.0000000000e+00  1.9541306585e+00
3.3900000000e-01  1.9750273425e+00  1.9750273425e+00  -8.4819899948e-02  3.3306690739e-15  2.7755575616e-17  1.9539637094e+00
3.4000000000e-01  1.9749425192e+00  1.9749425192e+00  -8.4826601710e-02  2.8865798640e-15  1.3877787808e-17  1.9537967533e+00
3.4100000000e-01  1.9748576893e+00  1.9748576893e+00  -8.4833290665e-02  2.6645352591e-15  1.3877787808e-17  1.9536297900e+00
3.4200000000e-01  1.9747728526e+00  1.9747728526e+00  -8.4839967144e-02  2.6645352591e-15  2.7755575616e-17  1.9534628197e+00
3.4300000000e-01  1.9746880093e+00  1.9746880093e+00  -8.4846631470e-02  2.6645352591e-15  4.1633363423e-17  1.9532958425e+00
3.4400000000e-01  1.9746031594e+00  1.9746031594e+00  -8.4853283958e-02  2.2204460493e-15  1.3877787808e-17  1.9531288584e+00
3.4500000000e-01  1.9745183028e+00  1.9745183028e+00  -8.4859924916e-02  2.6645352591e-15  1.3877787808e-17  1.9529618674e+00
3.4600000000e-01  1.9744334395e+00  1.9744334395e+00  -8.4866554645e-02  2.8865798640e-15  0.0000000000e+00  1.9527948696e+00
3.4700000000e-01  1.9743485697e+00  1.9743485697e+00  -8.4873173439e-02  3.1086244690e-15  2.7755575616e-17  1.9526278650e+00
3.4800000000e-01  1.9742636932e+00  1.9742636932e+00  -8.4879781586e-02  3.1086244690e-15  0.0000000000e+00  1.9524608538e+00
3.4900000000e-01  1.9741788101e+00  1.9741788101e+00  -8.4886379364e-02  3.1086244690e-15  0.0000000000e+00  1.9522938358e+00
3.5000000000e-01  1.9740939204e+00  1.9740939204e+00  -8.4892967049e-02  2.8865798640e-15  1.3877787808e-17  1.9521268112e+00
3.5100000000e-01  1.9740090242e+00  1.9740090242e+00  -8.4899544908e-02  2.8865798640e-15  0.0000000000e+00  1.9519597801e+00
3.5200000000e-01  1.9739241213e+00  1.9739241213e+00  -8.4906113201e-02  2.8865798640e-15  1.3877787808e-17  1.9517927424e+00
3.5300000000e-01  1.9738392119e+00  1.9738392119e+00  -8.4912672185e-02  2.8865798640e-15  4.1633363423e-17  1.9516256982e+00
3.5400000000e-01  1.9737542960e+00  1.9737542960e+00  -8.4919222107e-02  2.6645352591e-15  4.1633363423e-17  1.9514586476e+00
3.5500000000e-01  1.9736693735e+00  1.9736693735e+00  -8.4925763213e-02  2.4424906542e-15  5.5511151231e-17  1.9512915906e+00
3.5600000000e-01  1.9735844445e+00  1.9735844445e+00  -8.4932295739e-02  2.6645352591e-15  5.5511151231e-17  1.9511245272e+00
3.5700000000e-01  1.9734995089e+00  1.9734995089e+00  -8.4938819917e-02  2.6645352591e-15  6.9388939039e-17  1.9509574574e+00
